model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.00975013938434946,0.08814570484991821,0.20798158096699923,0.05683563748079877,0.07137375287797391
GPT-4o,0.00017521511919739528,0.04324867514390812,0.1581609195402299,0.04141739530602853,0.08275862068965517
Gemini,0.0011178531955684326,0.059653791622568356,0.17315260166156538,0.041137855579868716,0.06733712286838653
Grok,0.002073359672788937,0.06859081857229166,0.17180043383947938,0.04689535388623535,0.07722342733188721
Claude,0.01606163336458539,0.08397940475342551,0.22527075812274366,0.07442196531791907,0.09097472924187726
