model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01784084702377761,0.10629414651321811,0.26516700749829586,0.0927694406548431,0.12406271301976825
GPT-4o,0.00784499653835214,0.06943949077104843,0.20771727371078252,0.07001082641645616,0.1254958528669311
Gemini,0.007467417185900745,0.07815441617010395,0.19920029080334425,0.0691160421971626,0.1148673209741912
Grok,0.010254382779848968,0.0947703318297929,0.2588149763722283,0.08948708621316842,0.13449654671028718
Claude,0.013603061022193629,0.09087159948254535,0.2498321020819342,0.08803763440860216,0.12155809267965077
