model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.019693704487519115,0.09974970777905175,0.23734305386796276,0.09647344953384679,0.1117861482381531
GPT-4o,0.005146132996076319,0.0707181981910693,0.19954233409610983,0.07054512139257901,0.12356979405034325
Gemini,0.0029280037529652147,0.056128829070914106,0.15657715065999092,0.0592255125284738,0.07646791078743742
Grok,0.012496562715761364,0.09268367548491005,0.23299319727891157,0.09191489361702128,0.11819727891156463
Claude,0.01608244966779056,0.08346198564492463,0.2202852614896989,0.08088818398096749,0.11806656101426308
