model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.009006048239635774,0.07838370474484714,0.16848016848016847,0.0505795574288725,0.08002808002808003
GPT-4o,0.0017811033398799489,0.053465739423008835,0.15041782729805014,0.059737156511350066,0.08674890569040987
Gemini,0.0026281345755612504,0.0640158657683937,0.14651437573847972,0.05360662199448167,0.08507286333202048
Grok,0.010572860254854547,0.0940288337423424,0.1953727506426735,0.07717750826901874,0.09107601909658465
Claude,0.009386926019398932,0.07725673782523847,0.19823008849557522,0.07013815090329437,0.09628318584070797
