vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.07419566644780021,1.5448408871745403,0.22103308543981756,-0.08,0.56
1,ICC2,0.0644753476611885,1.3690303907380617,0.2775914118656932,-0.12,0.59
2,ICC2,0.17628945342571206,2.7697063369397212,0.046522691747842106,-0.02,0.67
