model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03218491584971777,0.1200688369773474,0.24189902034664662,0.09879336349924585,0.10851544837980408
GPT-4o,0.009159762099230511,0.07211395901264504,0.18212765957446805,0.06473594548551959,0.11234042553191487
Gemini,0.006891242070546498,0.07007685166974535,0.15721649484536082,0.04815133276010319,0.08676975945017182
Grok,0.016052438070902366,0.09626646461640012,0.22001654259718775,0.07284768211920531,0.11248966087675766
Claude,0.02097417205087232,0.09649721942793679,0.19585001820167453,0.06411657559198543,0.10192937750273025
