model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03338509600157524,0.16222271983368722,0.18025751072961374,0.08321377331420374,0.10586552217453504
GPT-4o,0.057511272680555864,0.1275032277853469,0.2437137330754352,0.13203883495145632,0.14313346228239845
Gemini,0.06175312326299108,0.13331611125462844,0.2796610169491526,0.1148936170212766,0.1652542372881356
Grok,0.05093923008717546,0.1561929660012186,0.2735674676524954,0.11873840445269017,0.14417744916820702
Claude,0.046039688123069515,0.1865692405871091,0.21846553966189863,0.1043024771838331,0.11703511053315997
