model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.016698445949956883,0.08866142810049044,0.21826484018264836,0.07495429616087751,0.11050228310502283
GPT-4o,0.00794836454472379,0.0677628014314322,0.1639344262295082,0.06451612903225805,0.12662521198417184
Gemini,0.009891552565779898,0.07609222580330703,0.16639477977161501,0.06314643440391943,0.11092985318107668
Grok,0.01714770420715091,0.10240419151870842,0.29114557278639314,0.11917876815222833,0.13006503251625812
Claude,0.017986910787860022,0.09249697496673062,0.1966101694915254,0.06615776081424936,0.09661016949152541
