model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.024520676464186073,0.10755911387111233,0.2199623352165725,0.08895589898228422,0.10696798493408662
GPT-4o,0.008450805342863977,0.06972055100979294,0.18174061433447097,0.06148590947907771,0.11348122866894199
Gemini,0.007432491055374298,0.07151084738261212,0.16488680051260146,0.052159042325780246,0.09226826142674072
Grok,0.009811410515607561,0.08517960181343526,0.2047578589634664,0.06547619047619047,0.1112999150382328
Claude,0.02830757709271419,0.11426316833217037,0.2161198288159772,0.07780157030692363,0.10271041369472184
