vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.19082125603864786,5.157894736842129,0.003360808534730773,0.01,0.65
1,ICC2,0.12149532710280357,5.220779220779205,0.0031595880291304694,0.0,0.53
2,ICC2,0.10968660968660975,3.3053892215568865,0.024527653177454607,-0.01,0.52
