vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.15349887133182855,4.820224719101128,0.004710270975052834,0.0,0.6
1,ICC2,0.0650969529085872,3.7011494252873485,0.01558320667853209,-0.0,0.38
2,ICC2,0.06250000000000012,3.4683544303797684,0.02030818682539265,-0.01,0.37
