model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.024013318416876452,0.09646917332512002,0.20996168582375477,0.0789877300613497,0.10651340996168582
GPT-4o,0.009633922917516007,0.07246413490538652,0.1842887473460722,0.06799830004249893,0.1138004246284501
Gemini,0.00818549997034936,0.0705672550915476,0.155622060709705,0.04792468977321353,0.0940572894399316
Grok,0.011234148685743609,0.08621834469749341,0.21272960273387442,0.079521162890124,0.11704399829132849
Claude,0.024891506470616265,0.09860147256430844,0.20311341734618232,0.0771513353115727,0.10600444773906598
