model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03469026563108622,0.14052183763687556,0.29791271347248577,0.10826210826210826,0.15654648956356734
GPT-4o,0.025443927461265947,0.10666340510768119,0.2787761049052938,0.0904229460379193,0.15930063137445363
Gemini,0.004741851743080829,0.07766865274283066,0.19277108433734935,0.06996381182147164,0.11325301204819277
Grok,0.01530202742851167,0.12206538241331254,0.2959130884635282,0.10150181253236665,0.16864976720124158
Claude,0.03724163403437834,0.13075428041216183,0.29130434782608694,0.09834638816362054,0.1426086956521739
