vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.10688140556368966,2.4897959183673484,0.06576001115854134,-0.02,0.54
1,ICC2,0.20323325635103923,4.606557377049181,0.005863544077057991,0.01,0.67
2,ICC2,0.772560528246515,25.262672811059907,5.295047451408716e-08,0.47,0.96
