model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02789255081065024,0.144207411063191,0.2543612830613393,0.08676056338028168,0.1553179516038267
GPT-4o,0.021737136201678317,0.1186025140337412,0.257161892071952,0.08805870580386925,0.173217854763491
Gemini,0.02209606395569901,0.11556562156523924,0.2237474262182567,0.08109965635738832,0.13864104323953327
Grok,0.03240318661278697,0.16924804830019136,0.31721470019342357,0.11620400258231116,0.17408123791102514
Claude,0.029991474207708445,0.14811933518373954,0.25553838227717673,0.09179989685404848,0.14116434827408553
