vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.1532033426183845,2.2983947119924464,0.0836677432480311,-0.04,0.65
1,ICC2,0.1443594646271511,2.4603481624758214,0.06822792049547075,-0.03,0.63
2,ICC2,-0.13992172211350284,0.2636457260556132,0.9276483650114052,-0.2,0.15
