vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.2857142857142858,3.2635658914728696,0.025756833540993916,0.01,0.77
1,ICC2,0.256818181818182,3.6930409914204043,0.01572611861781837,0.02,0.74
2,ICC2,0.03673469387755084,1.4025044722719118,0.26583979364786153,-0.06,0.43
