vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.25052410901467526,6.558139534883728,0.0009180489106429524,0.03,0.72
1,ICC2,0.07407407407407408,3.3469387755102025,0.023368874249886592,-0.01,0.42
2,ICC2,0.06825568797399786,2.6666666666666687,0.05279663098021227,-0.01,0.42
