model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.00843151672294315,0.0803524219314498,0.1900990099009901,0.06113784319275403,0.10070721357850071
GPT-4o,0.0029358199590349557,0.05337025589371449,0.161513059141399,0.05767497747071192,0.10387271089762835
Gemini,8.334257355541573e-05,0.0326053146807021,0.08002667555851951,0.0313646980313647,0.0480160053351117
Grok,0.00823836466935226,0.08540374675912811,0.19865221213009085,0.07681031955438287,0.10840902431878113
Claude,0.012963264001910838,0.07986347481022364,0.18931380526173042,0.06675712347354139,0.10089503661513427
