model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01739845524737913,0.09643320002116487,0.2553883692557951,0.0936100936100936,0.11630744204961366
GPT-4o,0.007772023305589216,0.06935071056759955,0.18480890179003387,0.07941888619854723,0.13255926463473633
Gemini,0.011010765002098827,0.0770989473065069,0.19351894112277498,0.07857469164001828,0.11775445002282063
Grok,0.015733301839706944,0.09879073117503773,0.2485523385300668,0.09629959875167186,0.13363028953229397
Claude,0.016547384528692824,0.08535633509943041,0.21596606247589664,0.07873407950598224,0.11261087543386039
