model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.009182806010286837,0.07403521992050026,0.16070742022299114,0.046941131204309344,0.07074202229911572
GPT-4o,0.0007419295258017288,0.03788661164012271,0.11904761904761905,0.03883495145631068,0.08024691358024691
Gemini,0.0015391182231118661,0.05071103632267689,0.11883802816901409,0.04140969162995594,0.07482394366197183
Grok,0.002372283053542241,0.05942655023655077,0.15641025641025638,0.05132591958939264,0.07777777777777778
Claude,0.011593891755224787,0.07370582428644479,0.14194464158977999,0.044744318181818184,0.0660042583392477
