vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.43404837973528043,5.684729064039402,0.0020246943217257685,0.11,0.85
1,ICC2,0.11485774499473113,2.024436090225562,0.11871362645133075,-0.05,0.6
2,ICC2,0.2075736325385693,4.066298342541433,0.010403130863261185,0.01,0.68
