model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.042102706153487365,0.1528868411107389,0.32447817836812143,0.144349477682811,0.1555977229601518
GPT-4o,0.019601806461197132,0.10690827811362105,0.2905894519131334,0.09627329192546584,0.16752843846949328
Gemini,0.0032452036377754526,0.06744959087896855,0.17097170971709716,0.057881773399014784,0.10455104551045509
Grok,0.033781612406558706,0.13976098882686688,0.32749123685528286,0.11528822055137844,0.16925388082123186
Claude,0.035632243888583603,0.1289397663224562,0.2900355871886121,0.09528049866429208,0.14590747330960854
