vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.2692307692307693,8.835820895522401,0.00014873252116711462,0.04,0.74
1,ICC2,0.14285714285714282,6.0884955752212155,0.0013944445354006736,0.01,0.57
2,ICC2,0.15300546448087435,5.117647058823529,0.0034969093424413746,0.01,0.59
