vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.13556740289413574,6.5625000000000195,0.0009145624743329198,0.01,0.55
1,ICC2,-0.011235955056179758,0.7027027027027031,0.6279685349825961,-0.03,0.12
2,ICC2,0.18674698795180708,3.4093264248704642,0.021738360833604625,-0.0,0.66
