vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.014324693042291954,1.1194539249146758,0.38180494589562575,-0.09,0.42
1,ICC2,0.15517241379310365,2.510067114093963,0.06411620867498576,-0.03,0.64
2,ICC2,0.0031315240083506714,1.0617283950617271,0.41042733747331633,-0.04,0.22
