model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.015869762651112528,0.08452193913011515,0.1854934601664685,0.0658468861562872,0.10780816488307571
GPT-4o,0.008823990677701253,0.0732834583283366,0.17513882956001708,0.061564771269773416,0.1161896625373772
Gemini,0.006238005987805138,0.06323760921161174,0.14685314685314685,0.048993875765529306,0.08828671328671328
Grok,0.015559762087108612,0.09365618705179095,0.22119428090832632,0.08333333333333333,0.11606391925988226
Claude,0.013552609625737849,0.07662590801717288,0.17246835443037978,0.060174188440221696,0.10759493670886078
