model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.007431167048327858,0.07341782453627704,0.15537848605577687,0.04944178628389154,0.07410358565737052
GPT-4o,0.00042341650182934574,0.03708589523859888,0.11727559765448806,0.03972911963882619,0.08119079837618402
Gemini,0.0021295630320385273,0.05454165496271985,0.1186076493339063,0.034408602150537634,0.06532015470562956
Grok,0.0022608611903741985,0.05969337896891046,0.1511879049676026,0.049286640726329434,0.07861771058315334
Claude,0.007229810340323537,0.06567126551162863,0.1455968688845401,0.04700352526439483,0.07123287671232875
