vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.12401574803149609,3.350746268656722,0.023265676715636063,-0.01,0.56
1,ICC2,0.08410138248847941,4.613861386138628,0.005819397542436525,-0.0,0.43
2,ICC2,0.1541609822646656,8.337662337662302,0.00021570351305881896,0.01,0.59
