model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.015461991452589233,0.08390594161268893,0.16912751677852347,0.06380120886501008,0.08389261744966445
GPT-4o,0.004026913354176496,0.05576832782183247,0.12785046728971963,0.04863449307893752,0.08299065420560747
Gemini,0.0049144358290388575,0.061233450762614355,0.13486476472767692,0.05265109380793474,0.08151167098925528
Grok,0.009709500209995782,0.08296060965824807,0.17869907076483205,0.07796852646638056,0.09006433166547534
Claude,0.019480800337222662,0.08066005910005915,0.17700787401574802,0.0718562874251497,0.09385826771653544
