vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.40013404825737264,4.735919899874843,0.005132781339919029,0.08,0.84
1,ICC2,0.4729729729729728,5.629629629629625,0.00213256558385496,0.13,0.87
2,ICC2,0.028141361256544355,1.2759948652118085,0.31289995335802834,-0.07,0.42
