model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02542990114529534,0.1148426007661625,0.22340022718667168,0.08639636225843124,0.1090496024233245
GPT-4o,0.004978534671753591,0.060363266952852504,0.1581476627348187,0.05072146917358986,0.11183923110528615
Gemini,0.006734330670729675,0.07262104612488339,0.1696235395932497,0.05456907752273712,0.09000432713111209
Grok,0.015419387007574129,0.09356737906081845,0.22140221402214022,0.06975789905621665,0.11152111521115211
Claude,0.014496299055955189,0.08414741052087359,0.17838899803536346,0.05741250491545418,0.10923379174852654
