model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02084878468664978,0.11275962251833437,0.32967032967032966,0.11759729272419628,0.14623837700760778
GPT-4o,0.011294087332429197,0.08918535857031913,0.3019043195541105,0.11715481171548117,0.1597770552717139
Gemini,0.0004355414960918913,0.05404185373356761,0.1779242174629325,0.06487080813633865,0.09774848984074684
Grok,0.01303089697599558,0.10159321040803018,0.33394160583941607,0.13059360730593608,0.16058394160583944
Claude,0.02220341359356989,0.11284921641284605,0.3129929431299294,0.11798919817199834,0.15026982150269821
