model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.0396153446318792,0.14128846866345524,0.29746532759445243,0.11393011010052656,0.15494978479196556
GPT-4o,0.01866149728734241,0.1024395582227125,0.2864502833590933,0.09902011346054666,0.16486347243688818
Gemini,0.005025453016186553,0.0763126665432287,0.17986896962477666,0.06559332140727489,0.10005955926146516
Grok,0.03110159711532434,0.1362728250805037,0.3144784639335755,0.11428571428571431,0.16709911779968864
Claude,0.0322648804190812,0.1345849224769602,0.28182205193699444,0.09032807839795484,0.140485312899106
