model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.026417059992285642,0.1103855635263983,0.2592592592592593,0.09731232622798888,0.13055555555555554
GPT-4o,0.006410038873721292,0.07358802693720669,0.23743787962451687,0.07960199004975124,0.14798453892876862
Gemini,0.008322462566046806,0.07593728173420469,0.2017589239524056,0.0735370274469187,0.11277806518365235
Grok,0.011100939436214418,0.0911580223180375,0.2472266244057052,0.09836065573770492,0.13946117274167988
Claude,0.023224508766862932,0.09303225991421589,0.24414414414414415,0.09467989179440937,0.12522522522522522
