model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03474156258957662,0.13409549070976048,0.28941063727839006,0.1170263788968825,0.1562050790608529
GPT-4o,0.01698070422022996,0.10371478532444434,0.29448491155046824,0.09791666666666668,0.16649323621227888
Gemini,0.0026846121340299185,0.06471475926389038,0.15507692307692308,0.05668515095502157,0.09107692307692307
Grok,0.023794246904717105,0.12829987332294518,0.30392656807751145,0.11230219499744767,0.16216216216216214
Claude,0.03315345647029651,0.1303228963977582,0.2826086956521739,0.0948651000870322,0.1426086956521739
