vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.08441558441558439,2.9005847953216364,0.039677949380628186,-0.01,0.46
1,ICC2,0.15371329879101872,4.15602836879431,0.009439332282195595,0.0,0.6
2,ICC2,0.12044374009508713,4.275862068965514,0.008300379107181555,-0.0,0.53
