model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.020327164970369467,0.09066515896861863,0.22471011595361856,0.0864345738295318,0.10715713714514194
GPT-4o,0.005363277705489344,0.0709928207342607,0.20308250226654576,0.06805807622504537,0.12239347234814144
Gemini,0.004594443828501751,0.06589728161025774,0.16546112115732367,0.05972850678733032,0.0949367088607595
Grok,0.008982861851742638,0.08756667105173326,0.225177304964539,0.08518189884649513,0.12056737588652482
Claude,0.017615193487009677,0.08635302784028293,0.22292490118577077,0.08465189873417722,0.11304347826086955
