vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.14173228346456704,4.571428571428571,0.006081022631205133,0.0,0.58
1,ICC2,0.008771929824561313,1.1082251082251071,0.38723313223308725,-0.06,0.33
2,ICC2,0.05038759689922466,2.181818181818177,0.09703311985530956,-0.02,0.37
