model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.014784088432243866,0.08964780459461759,0.2048887668223016,0.07144820005496016,0.10216973358967318
GPT-4o,0.005447756253976173,0.06234910597316947,0.17470588235294118,0.06886403766921718,0.10470588235294118
Gemini,0.00012852330167479646,0.03543597205860714,0.09243974909210961,0.03766105054509415,0.05414328161109277
Grok,0.003853181481387156,0.06808408461183475,0.1812760882528324,0.06503579952267302,0.1043530113297555
Claude,0.013367477164278354,0.08226501303169204,0.19212771813927884,0.07160561828697329,0.10184420589044867
