model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.016489344729898065,0.10410517611263527,0.25675675675675674,0.09323843416370106,0.12660028449502134
GPT-4o,0.01104065658369386,0.07717054212340776,0.21722846441947566,0.07871064467766116,0.12883895131086143
Gemini,0.006183377577294689,0.08047943868188101,0.20212347620920168,0.07241243604879968,0.12347620920173025
Grok,0.011363388140966837,0.09867388165674121,0.24497535077739857,0.0857685009487666,0.13045127038301102
Claude,0.0159085553771199,0.09126074831042097,0.22551724137931037,0.07936507936507936,0.1206896551724138
