vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.06299212598425223,1.6756756756756794,0.18646547586519682,-0.05,0.49
1,ICC2,0.10307898259705485,5.4252873563218404,0.0025909634310187887,0.0,0.48
2,ICC2,0.30351906158357744,5.190283400809707,0.0032554778265452707,0.04,0.77
