model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01515972131116139,0.09303551952519803,0.234641638225256,0.09906063193851408,0.12286689419795221
GPT-4o,0.0070174793537928675,0.07410781689904275,0.20954254795868174,0.0846873461349089,0.1337924249877029
Gemini,0.0039874170833007596,0.06751642790763313,0.1927471435668157,0.07160616608652412,0.10531544957774466
Grok,0.016798395041754864,0.10121782259899866,0.2821576763485477,0.11444393170281494,0.1383125864453665
Claude,0.016678044033221002,0.09519558909625324,0.25639039504260264,0.10232558139534884,0.10921766072811775
