vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.13714285714285712,2.5957446808510634,0.057634953369940636,-0.02,0.61
1,ICC2,0.02012711864406781,1.887850467289721,0.1415933777435718,-0.01,0.2
2,ICC2,0.028436018957346168,1.5625000000000053,0.2160190378200252,-0.03,0.32
