model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01427584681191424,0.10809641940314034,0.2816901408450705,0.08809020436927414,0.1267605633802817
GPT-4o,0.004192596204464003,0.07291953654725795,0.23686214775323688,0.07698170731707317,0.12490479817212488
Gemini,0.0003565452273747182,0.05083574147601686,0.15660141607663472,0.05002084201750729,0.07413577675968347
Grok,0.008850561265732066,0.09287101619832182,0.27790262172284647,0.09820089955022487,0.12883895131086143
Claude,0.015949664928990928,0.10042750908093415,0.28493709622577357,0.10071452875127596,0.11832709962597754
