model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02456035017982315,0.10038704171481937,0.24398073836276085,0.08141403320835565,0.1048689138576779
GPT-4o,0.002696255880345423,0.0542715231520565,0.2070739549839228,0.06310367031551835,0.1067524115755627
Gemini,0.005133339493633886,0.06513201148470663,0.21349693251533744,0.07125307125307125,0.10306748466257669
Grok,0.007452846892806266,0.07622433197928324,0.24907975460122703,0.08353808353808354,0.11901840490797547
Claude,0.017793464071088325,0.08472246816794185,0.2402464065708419,0.07708119218910585,0.10061601642710473
