model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.014544851538396289,0.09770969164401826,0.2035195103289977,0.08269525267993874,0.10328997704667177
GPT-4o,0.005700149955919929,0.06999196018777898,0.17476555839727195,0.06228668941979523,0.11167945439045185
Gemini,0.005814063406654536,0.0696714319598775,0.15638207945900254,0.05499153976311338,0.08706677937447169
Grok,0.007065954677392288,0.0840613697194602,0.21323219553308048,0.08097849008857022,0.11125158027812895
Claude,0.01448974530238173,0.09572885748353431,0.18788990825688073,0.06904149834741094,0.09761467889908257
