model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03703998291454926,0.15292246685790098,0.23839662447257381,0.08975712777191129,0.14135021097046413
GPT-4o,0.030775138888592603,0.13043089910622643,0.26183518410286377,0.09947337624341719,0.1542957334891876
Gemini,0.020431979129260227,0.10853679984699506,0.20075757575757575,0.0720606826801517,0.11994949494949496
Grok,0.0397967848486594,0.15841885250430462,0.308252427184466,0.12272174969623328,0.16504854368932037
Claude,0.03829073398077114,0.1492882475167534,0.2714794102694459,0.09669211195928754,0.1392984239959329
