vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.16969696969696993,5.0229885057471435,0.0038413075293344074,0.01,0.62
1,ICC2,0.16559691912708627,5.108280254777092,0.0035294391456572815,0.01,0.62
2,ICC2,0.15229885057471268,4.19277108433735,0.009073042974665187,0.0,0.6
