model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.021423873850755205,0.10536662440687952,0.2137126185266229,0.08467153284671533,0.09919766593727207
GPT-4o,0.008710866826322045,0.0732137301292883,0.17437576749897668,0.06063088897992626,0.10888252148997132
Gemini,0.005680505175622355,0.07184505016494658,0.16304347826086957,0.059414225941422594,0.08528428093645485
Grok,0.008284319005589206,0.09068179810987366,0.21882741535920727,0.08512396694214876,0.11312964492155246
Claude,0.01674902798543765,0.09565719888155137,0.19428969359331474,0.07177700348432056,0.09540389972144847
