model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.02084514217797526,0.13826681142883807,0.2701014832162373,0.0875684128225176,0.10460577673692427
GPT-4o,0.007515920480807196,0.08426452442703765,0.22417153996101366,0.072265625,0.1286549707602339
Gemini,0.01902202787557282,0.09840324456752043,0.21340388007054673,0.07420494699646643,0.11816578483245149
Grok,0.024743434918465847,0.12197214160261478,0.27461607949412825,0.08687782805429864,0.11924119241192413
Claude,0.016947542459282715,0.11675105052895353,0.2329803328290469,0.07272727272727274,0.1119515885022693
