vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.2615012106537531,6.869565217391321,0.0007019714277399649,0.03,0.73
1,ICC2,0.04381290704558906,2.1562499999999982,0.10025293100057657,-0.02,0.34
2,ICC2,0.01535682023486895,1.679999999999995,0.18542032043104503,-0.01,0.18
