statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2020;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;8114;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2020;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;14781;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2014;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;1328;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2014;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;2132;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2021;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;8796;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2021;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;16737;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2022;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;12175;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2022;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;21254;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2018;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;11162;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2018;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;20479;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2019;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;12066;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2019;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;20465;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2020;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;8500;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2020;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;15402;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2023;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;13859;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2023;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;23188;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2024;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;13959;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2024;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;23834;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2016;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;7366;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2016;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;16127;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2017;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;6933;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2017;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;15916;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2014;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;7824;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2014;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;16161;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2015;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;7480;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2015;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;15564;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2014;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;9152;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2014;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;18293;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2020;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;386;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2020;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;621;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2015;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;8712;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2015;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;17557;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2021;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;439;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2021;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;754;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2022;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;1263;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2022;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;1974;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2023;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;1485;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2023;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;2122;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2024;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;12283;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2024;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;21231;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2018;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;12550;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2018;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;22517;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2024;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;1676;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2024;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;AUSLAND;Ausland;2603;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2023;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;12374;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2023;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;21066;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2019;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;13876;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2019;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;23429;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2022;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;10912;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2022;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;19280;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2016;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;8776;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2016;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;18141;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2021;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;8357;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2021;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;INLAND;Inland;15983;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2017;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;8011;Anzahl;GANK03;Gästeankünfte in Beherbergungsbetrieben
45511;Monatserhebung im Tourismus;JAHR;Berichtsjahr;2017;GEMEIN;Gemeinden (einschl. gemeindefreie Gebiete);09472116;Bad Berneck i.Fichtelgebirge, St;HERKG1;Herkunft der Gäste;;Insgesamt;17851;Anzahl;GUEB03;Gästeübernachtungen in Beherbergungsbetrieben
