vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.35458786936236397,10.661016949152541,4.228937691893958e-05,0.06,0.8
1,ICC2,0.1720516962843296,2.414342629482072,0.07228155156680982,-0.04,0.68
2,ICC2,0.07309322033898305,1.4451612903225806,0.2515569780305028,-0.11,0.59
