model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.014046185131750757,0.08959351516074969,0.18361101666099966,0.0639673358285131,0.09248554913294799
GPT-4o,0.0030065392121633302,0.06220823683010014,0.16431027894535727,0.06500956022944551,0.08482995796713794
Gemini,0.003969367799498037,0.06647849295722065,0.15314975480950585,0.05285013212533032,0.08374198415692193
Grok,0.010231054057155705,0.08756995660805607,0.20209310718152293,0.08234019501625135,0.10393359797906893
Claude,0.019707596585768858,0.09046443519247707,0.21293020263750406,0.08303830061152237,0.10743004181408813
