vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.3905977945443992,4.645720476706391,0.005631023324378981,0.08,0.83
1,ICC2,0.35801811401172096,4.20610687022901,0.008943940984401886,0.05,0.82
2,ICC2,0.14965986394557831,2.2672811059907843,0.08703418265201288,-0.04,0.65
