model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01833214993417955,0.11174317091415435,0.33710801393728224,0.12641673931996514,0.15331010452961671
GPT-4o,0.01181562263773618,0.09165404367395855,0.32464563328760865,0.13363844393592678,0.16186556927297668
Gemini,0.0016152904004057187,0.06432201387262276,0.20678851174934726,0.07736539466806064,0.10966057441253264
Grok,0.014276481647366111,0.10704283485308393,0.34794646977388094,0.1413394919168591,0.16335948315643747
Claude,0.017142099005183868,0.09882249850215345,0.299581589958159,0.11306532663316585,0.14560669456066946
