model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.06273650893274063,0.17299535658013737,0.209009009009009,0.08664259927797834,0.08468468468468468
GPT-4o,0.04643706593600799,0.11610170942051842,0.2271662763466042,0.12910798122065728,0.11475409836065573
Gemini,0.05589682825289211,0.15154384108233346,0.253551912568306,0.11391018619934283,0.09836065573770492
Grok,0.06018744973176188,0.16325681428130662,0.24731182795698922,0.1120689655172414,0.1010752688172043
Claude,0.09479051057191326,0.17400681173595844,0.24411508282476024,0.12925764192139738,0.10810810810810811
