vis_index,icc_type,icc_value,F,pval,ci95_lower,ci95_upper
0,ICC2,0.19439579684763544,3.4235807860261955,0.02138331207556557,-0.0,0.68
1,ICC2,0.20868347338935558,8.842105263157887,0.00014804913825058912,0.02,0.67
2,ICC2,0.03137789904502062,1.920000000000006,0.1358277667782842,-0.02,0.28
