model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03521250145415587,0.13792838319770984,0.15103734439834024,0.05652535328345803,0.07800829875518672
GPT-4o,0.03460181810865106,0.08855690894954414,0.14613778705636743,0.06485355648535565,0.081419624217119
Gemini,0.04681206538056255,0.12722142016909166,0.1843220338983051,0.07218683651804672,0.08262711864406778
Grok,0.05142599062160967,0.1721109611909359,0.2373505059797608,0.09585253456221199,0.0827966881324747
Claude,0.05385710655698192,0.15194842597166414,0.18546365914786966,0.06694560669456068,0.07017543859649124
