model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.01973995295762636,0.09441656309227218,0.1824083089905875,0.07145177005521273,0.09217786432976308
GPT-4o,0.003784209800445847,0.05580228772030679,0.12953949831523776,0.04945672536530536,0.08536128790715089
Gemini,0.0050845238075110325,0.05898996853808934,0.13259668508287292,0.05086619977884261,0.08029465930018415
Grok,0.009744951413038086,0.07882988788591244,0.16250890947968638,0.06276747503566334,0.07697790449037775
Claude,0.02095796607189118,0.08365699869648853,0.1641697877652934,0.06371018113678951,0.08489388264669163
