model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.03629940116607128,0.12734402924367882,0.27364485981308406,0.11672278338945007,0.11214953271028037
GPT-4o,0.0038541838240783574,0.0651025089950333,0.19444444444444442,0.06905829596412556,0.1164874551971326
Gemini,0.007897827584301602,0.07759198373765629,0.16928966397277753,0.05959982971477225,0.09442790301999149
Grok,0.012272675473489128,0.09384523389194277,0.23945462292288025,0.08955223880597014,0.11674478057094162
Claude,0.015599810984470743,0.08090762791133857,0.21414766138384228,0.07504835589941973,0.1090065713181291
