model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.011301048170105724,0.07514947632819204,0.17816527672479152,0.06145675265553869,0.07202426080363912
GPT-4o,0.0007192248539150338,0.0390973386174802,0.11960700555318242,0.04189824711415135,0.07774455360956856
Gemini,0.0016484635284341272,0.04898734299322627,0.12090680100755669,0.04453781512605042,0.07388748950461797
Grok,0.003148114545986972,0.0655359597759674,0.15529991783073133,0.047697368421052634,0.07723911257189811
Claude,0.010266850884072084,0.07121653392540776,0.15216599927193303,0.05245901639344262,0.06843829632326175
