model,bleu,meteor,rouge1,rouge2,rougeL
GPT-5,0.015706805233195936,0.10325949691985922,0.27113906359189377,0.0958041958041958,0.12089447938504543
GPT-4o,0.004046551045734552,0.07275885590914705,0.24060721062618595,0.07899734143562476,0.12447817836812144
Gemini,0.0006180755504078108,0.052803712057048646,0.15441783649876134,0.052892561983471066,0.07101568951279934
Grok,0.007456999690206683,0.08976234870194887,0.28024042073628846,0.09999999999999999,0.12922614575507138
Claude,0.013991298672421338,0.09547347983402568,0.28365384615384615,0.10171821305841924,0.12293956043956045
